Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
t t,CYCLING,10-11-2018,13:41:00,02:15:14,57.11,150,25.3,56.0,02:22,01:04,1114,31,,,,240,538,525,,,,170.0,55.0,200,55,52,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:28:16,153,30.1,02:00,,454,,11118.70,,,
,00:28:17,153,30.8,01:57,,454,,11127.70,,,
,00:28:18,152,31.5,01:54,,454,,11137.00,,,
,00:28:19,152,32.1,01:52,,454,,11146.60,,,
,00:28:20,152,32.8,01:50,,454,,11156.40,,,
,00:28:21,151,33.6,01:47,,454,,11166.60,,,
,00:28:22,151,34.4,01:45,,454,,11176.70,,,
,00:28:23,150,35.1,01:43,,454,,11187.10,,,
,00:28:24,150,35.8,01:41,,454,,11197.50,,,
,00:28:25,149,36.3,01:39,,454,,11208.20,,,
,00:28:26,149,36.6,01:38,,454,,11218.90,,,
,00:28:27,149,36.8,01:38,,453,,11229.60,,,
,00:28:28,148,37.0,01:37,,453,,11240.30,,,
,00:28:29,147,37.2,01:37,,453,,11251.20,,,
,00:28:30,146,37.3,01:37,,453,,11261.90,,,
,00:28:31,145,37.1,01:37,,453,,11272.30,,,
,00:28:32,144,36.8,01:38,,453,,11282.50,,,
,00:28:33,144,36.6,01:38,,452,,11292.80,,,
,00:28:34,143,36.6,01:38,,452,,11302.90,,,
,00:28:35,143,36.6,01:38,,452,,11313.10,,,
,00:28:36,142,36.4,01:39,,452,,11323.00,,,
,00:28:37,141,36.3,01:39,,452,,11333.00,,,
,00:28:38,140,36.3,01:39,,452,,11342.90,,,
,00:28:39,138,36.4,01:39,,452,,11352.90,,,
,00:28:40,137,36.6,01:38,,451,,11362.90,,,
,00:28:41,137,36.9,01:38,,451,,11373.20,,,
,00:28:42,136,37.4,01:36,,451,,11383.60,,,
,00:28:43,136,37.8,01:35,,451,,11393.90,,,
,00:28:44,136,38.2,01:34,,451,,11404.50,,,
,00:28:45,135,38.5,01:34,,450,,11415.30,,,
,00:28:46,135,38.4,01:34,,450,,11426.10,,,
,00:28:47,135,37.4,01:36,,450,,11436.40,,,
,00:28:48,135,35.4,01:42,,450,,11445.80,,,
,00:28:49,135,32.6,01:50,,449,,11454.50,,,
,00:28:50,135,30.0,02:00,,449,,11462.40,,,
,00:28:51,135,28.2,02:08,,449,,11469.30,,,
,00:28:52,134,27.5,02:11,,449,,11475.80,,,
,00:28:53,134,27.8,02:09,,449,,11481.80,,,
,00:28:54,134,28.8,02:05,,448,,11487.50,,,
,00:28:55,135,30.0,02:00,,448,,11493.60,,,
,00:28:56,136,31.1,01:56,,448,,11500.00,,,
,00:28:57,137,31.6,01:54,,448,,11507.20,,,
,00:28:58,137,31.6,01:54,,448,,11515.10,,,
,00:28:59,137,31.4,01:55,,447,,11523.70,,,
,00:29:00,138,31.4,01:55,,447,,11532.90,,,
,00:29:01,139,31.5,01:54,,447,,11542.50,,,
,00:29:02,140,31.8,01:53,,447,,11552.10,,,
,00:29:03,142,32.2,01:52,,447,,11561.30,,,
,00:29:04,143,32.5,01:51,,447,,11570.00,,,
,00:29:05,143,32.6,01:50,,446,,11578.80,,,
,00:29:06,144,32.4,01:51,,446,,11587.70,,,
,00:29:07,144,32.0,01:53,,446,,11596.80,,,
,00:29:08,145,31.7,01:54,,446,,11605.90,,,
,00:29:09,146,31.6,01:54,,446,,11614.80,,,
,00:29:10,147,31.7,01:54,,445,,11623.30,,,
,00:29:11,147,31.9,01:53,,445,,11631.70,,,
,00:29:12,147,32.3,01:51,,445,,11640.10,,,
,00:29:13,147,32.6,01:50,,445,,11648.40,,,
,00:29:14,148,33.0,01:49,,445,,11657.10,,,
,00:29:15,148,33.4,01:48,,445,,11665.70,,,
,00:29:16,148,33.7,01:47,,444,,11674.90,,,
,00:29:17,149,34.1,01:46,,444,,11684.60,,,
,00:29:18,149,34.3,01:45,,444,,11694.80,,,
,00:29:19,149,34.3,01:45,,444,,11704.90,,,
,00:29:20,149,34.0,01:46,,444,,11714.50,,,
,00:29:21,149,33.8,01:47,,443,,11724.10,,,
,00:29:22,148,33.6,01:47,,443,,11733.60,,,
,00:29:23,148,33.5,01:47,,443,,11742.90,,,
,00:29:24,149,33.5,01:47,,443,,11752.20,,,
,00:29:25,149,33.6,01:47,,443,,11761.30,,,
,00:29:26,148,33.6,01:47,,442,,11770.60,,,
,00:29:27,148,33.6,01:47,,442,,11779.50,,,
,00:29:28,148,33.3,01:48,,442,,11788.50,,,
,00:29:29,148,33.1,01:49,,442,,11797.60,,,
,00:29:30,148,32.8,01:50,,442,,11806.40,,,
,00:29:31,148,32.4,01:51,,441,,11815.40,,,
,00:29:32,148,32.2,01:52,,441,,11824.20,,,
,00:29:33,148,32.1,01:52,,441,,11833.10,,,
,00:29:34,147,32.0,01:53,,441,,11841.70,,,
,00:29:35,147,31.7,01:54,,441,,11850.10,,,
,00:29:36,147,31.3,01:55,,440,,11858.50,,,
,00:29:37,147,30.9,01:57,,440,,11866.60,,,
,00:29:38,147,30.3,01:59,,440,,11874.70,,,
,00:29:39,146,29.8,02:01,,440,,11882.70,,,
,00:29:40,146,29.1,02:04,,440,,11890.30,,,
,00:29:41,146,28.4,02:07,,440,,11897.80,,,
,00:29:42,145,27.7,02:10,,439,,11905.10,,,
,00:29:43,145,27.0,02:13,,439,,11912.20,,,
,00:29:44,144,26.3,02:17,,439,,11918.90,,,
,00:29:45,144,25.6,02:21,,439,,11925.50,,,
,00:29:46,142,24.9,02:25,,439,,11931.90,,,
,00:29:47,141,24.2,02:29,,439,,11937.90,,,
,00:29:48,140,23.6,02:33,,438,,11943.90,,,
,00:29:49,136,23.2,02:35,,438,,11949.80,,,
,00:29:50,134,22.9,02:37,,438,,11955.70,,,
,00:29:51,134,22.9,02:37,,438,,11961.60,,,
,00:29:52,133,22.7,02:39,,438,,11967.60,,,
,00:29:53,132,22.4,02:41,,438,,11973.30,,,
,00:29:54,131,21.9,02:44,,438,,11979.10,,,
,00:29:55,130,21.5,02:47,,438,,11984.70,,,
,00:29:56,129,21.0,02:51,,437,,11990.40,,,
,00:29:57,128,20.5,02:56,,437,,11995.90,,,
,00:29:58,127,20.4,02:56,,437,,12001.10,,,
,00:29:59,127,20.7,02:54,,437,,12006.10,,,
,00:30:00,125,21.5,02:47,,437,,12011.10,,,
,00:30:01,124,22.6,02:39,,437,,12016.60,,,
,00:30:02,123,23.7,02:32,,437,,12022.90,,,
,00:30:03,123,24.7,02:26,,437,,12029.00,,,
,00:30:04,122,25.7,02:20,,436,,12035.40,,,
,00:30:05,122,26.7,02:15,,436,,12043.10,,,
,00:30:06,122,27.9,02:09,,436,,12052.10,,,
,00:30:07,122,29.0,02:04,,436,,12061.80,,,
,00:30:08,122,29.8,02:01,,436,,12071.40,,,
,00:30:09,123,30.1,02:00,,436,,12080.50,,,
,00:30:10,124,30.4,01:58,,436,,12089.60,,,
,00:30:11,125,30.7,01:57,,435,,12098.70,,,
,00:30:12,126,31.0,01:56,,435,,12107.90,,,
,00:30:13,126,30.9,01:57,,435,,12116.90,,,
,00:30:14,126,31.0,01:56,,435,,12125.60,,,
,00:30:15,126,30.9,01:57,,435,,12134.50,,,
,00:30:16,126,30.4,01:58,,434,,12142.70,,,
,00:30:17,126,29.6,02:02,,434,,12150.40,,,
,00:30:18,127,28.7,02:05,,434,,12158.40,,,
,00:30:19,128,28.0,02:09,,434,,12165.80,,,
,00:30:20,128,27.4,02:11,,434,,12173.00,,,
,00:30:21,128,27.1,02:13,,433,,12180.10,,,
,00:30:22,129,26.8,02:14,,433,,12187.10,,,
,00:30:23,129,26.2,02:17,,433,,12193.40,,,
,00:30:24,129,25.4,02:22,,433,,12199.30,,,
,00:30:25,129,24.8,02:25,,433,,12205.30,,,
,00:30:26,129,24.7,02:26,,432,,12211.80,,,
,00:30:27,129,25.0,02:24,,432,,12218.40,,,
,00:30:28,129,25.3,02:22,,432,,12224.80,,,
,00:30:29,129,25.7,02:20,,432,,12230.90,,,
,00:30:30,128,26.0,02:18,,431,,12237.60,,,
,00:30:31,128,26.1,02:18,,431,,12244.70,,,
,00:30:32,127,25.9,02:19,,431,,12251.90,,,
,00:30:33,127,25.3,02:22,,431,,12258.50,,,
,00:30:34,126,24.7,02:26,,431,,12265.00,,,
,00:30:35,126,24.1,02:29,,431,,12271.40,,,
,00:30:36,126,23.6,02:33,,430,,12278.10,,,
,00:30:37,126,23.1,02:36,,430,,12284.20,,,
,00:30:38,127,22.4,02:41,,430,,12290.30,,,
,00:30:39,127,21.9,02:44,,430,,12295.60,,,
,00:30:40,128,21.5,02:47,,430,,12300.80,,,
,00:30:41,130,21.5,02:47,,429,,12306.30,,,
,00:30:42,130,21.7,02:46,,429,,12312.20,,,
,00:30:43,133,21.9,02:44,,429,,12318.10,,,
,00:30:44,134,22.1,02:43,,429,,12324.00,,,
,00:30:45,134,22.3,02:41,,429,,12330.00,,,
,00:30:46,136,22.8,02:38,,429,,12336.40,,,
,00:30:47,137,23.4,02:34,,429,,12343.00,,,
,00:30:48,138,23.9,02:31,,429,,12350.00,,,
,00:30:49,139,24.2,02:29,,429,,12356.90,,,
,00:30:50,139,24.6,02:26,,428,,12364.20,,,
,00:30:51,140,24.9,02:25,,428,,12371.40,,,
,00:30:52,140,25.2,02:23,,428,,12378.60,,,
,00:30:53,140,25.3,02:22,,428,,12386.00,,,
,00:30:54,141,25.3,02:22,,428,,12393.20,,,
,00:30:55,141,25.2,02:23,,428,,12400.40,,,
,00:30:56,142,25.1,02:23,,428,,12407.50,,,
,00:30:57,142,25.0,02:24,,428,,12414.60,,,
,00:30:58,143,24.8,02:25,,428,,12421.60,,,
,00:30:59,143,24.4,02:28,,428,,12428.20,,,
,00:31:00,143,24.1,02:29,,428,,12434.70,,,
,00:31:01,143,23.7,02:32,,428,,12441.20,,,
,00:31:02,143,23.3,02:35,,428,,12447.40,,,
,00:31:03,143,23.0,02:37,,428,,12453.50,,,
,00:31:04,144,22.8,02:38,,428,,12459.70,,,
,00:31:05,145,22.9,02:37,,427,,12465.70,,,
,00:31:06,145,23.0,02:37,,427,,12471.90,,,
,00:31:07,145,23.4,02:34,,427,,12478.10,,,
,00:31:08,145,23.7,02:32,,427,,12484.60,,,
,00:31:09,145,24.0,02:30,,427,,12491.10,,,
,00:31:10,146,24.2,02:29,,427,,12497.80,,,
,00:31:11,146,24.3,02:28,,427,,12504.70,,,
,00:31:12,148,24.3,02:28,,427,,12511.60,,,
,00:31:13,150,24.3,02:28,,427,,12518.60,,,
,00:31:14,151,24.2,02:29,,427,,12525.50,,,
,00:31:15,153,24.3,02:28,,427,,12532.20,,,
,00:31:16,153,24.5,02:27,,427,,12539.10,,,
,00:31:17,153,24.8,02:25,,427,,12546.10,,,
,00:31:18,155,24.9,02:25,,427,,12552.80,,,
,00:31:19,156,25.1,02:23,,427,,12559.70,,,
,00:31:20,157,25.4,02:22,,427,,12566.70,,,
,00:31:21,157,25.5,02:21,,427,,12573.80,,,
,00:31:22,158,25.2,02:23,,427,,12580.90,,,
,00:31:23,158,24.7,02:26,,427,,12587.80,,,
,00:31:24,158,24.0,02:30,,427,,12594.40,,,
,00:31:25,158,23.2,02:35,,427,,12600.80,,,
,00:31:26,158,22.6,02:39,,427,,12606.90,,,
,00:31:27,158,21.9,02:44,,427,,12612.80,,,
,00:31:28,158,21.4,02:48,,427,,12618.20,,,
,00:31:29,157,20.8,02:53,,427,,12623.40,,,
,00:31:30,157,20.2,02:58,,427,,12628.40,,,
,00:31:31,157,19.4,03:06,,427,,12633.10,,,
,00:31:32,157,18.5,03:15,,427,,12637.30,,,
,00:31:33,157,17.5,03:26,,427,,12641.40,,,
,00:31:34,157,16.4,03:40,,427,,12645.10,,,
,00:31:35,157,15.2,03:57,,427,,12648.60,,,
,00:31:36,157,15.0,04:00,,427,,12651.70,,,
,00:31:37,156,12.1,04:58,,427,,12654.40,,,
,00:31:38,156,9.7,06:11,,427,,12656.40,,,
,00:31:39,156,7.7,07:48,,427,,12657.70,,,
,00:31:40,154,6.3,09:31,,427,,12658.80,,,
,00:31:41,153,4.8,12:30,,427,,12659.70,,,
,00:31:42,151,3.3,18:11,,427,,12659.80,,,
,00:31:43,149,1.6,37:30,,427,,12659.80,,,
,00:31:44,149,0.9,66:40,,427,,12659.80,,,
,00:31:45,147,0.9,66:40,,427,,12659.80,,,
,00:31:46,146,2.7,22:13,,427,,12659.90,,,
,00:31:47,146,5.2,11:32,,427,,12660.10,,,
,00:31:48,145,7.8,07:42,,427,,12660.30,,,
,00:31:49,143,9.6,06:15,,427,,12660.50,,,
,00:31:50,141,11.6,05:10,,427,,12664.00,,,
,00:31:51,141,13.6,04:25,,427,,12668.80,,,
,00:31:52,141,15.6,03:51,,427,,12674.30,,,
,00:31:53,141,17.6,03:25,,427,,12680.70,,,
,00:31:54,141,19.6,03:04,,427,,12688.00,,,
,00:31:55,141,21.3,02:49,,427,,12695.70,,,
,00:31:56,142,22.4,02:41,,427,,12703.30,,,
,00:31:57,142,23.2,02:35,,427,,12711.10,,,
,00:31:58,143,23.5,02:33,,427,,12718.70,,,
,00:31:59,143,23.5,02:33,,427,,12726.30,,,
,00:32:00,144,23.4,02:34,,427,,12733.60,,,
,00:32:01,145,23.3,02:35,,427,,12740.70,,,
,00:32:02,145,23.1,02:36,,427,,12747.40,,,
,00:32:03,146,22.8,02:38,,427,,12753.50,,,
,00:32:04,146,22.4,02:41,,427,,12759.20,,,
,00:32:05,146,22.1,02:43,,427,,12764.80,,,
,00:32:06,146,21.7,02:46,,427,,12770.30,,,
,00:32:07,147,21.5,02:47,,427,,12775.80,,,
,00:32:08,147,21.4,02:48,,427,,12781.30,,,
,00:32:09,147,21.3,02:49,,427,,12786.90,,,
,00:32:10,148,21.4,02:48,,427,,12792.70,,,
,00:32:11,147,21.8,02:45,,427,,12798.80,,,
,00:32:12,147,22.2,02:42,,428,,12805.10,,,
,00:32:13,147,22.5,02:40,,428,,12811.60,,,
,00:32:14,147,22.8,02:38,,428,,12818.40,,,
,00:32:15,148,23.0,02:37,,428,,12825.00,,,
,00:32:16,148,23.2,02:35,,428,,12831.70,,,
,00:32:17,149,23.2,02:35,,428,,12838.30,,,
,00:32:18,150,23.2,02:35,,428,,12844.90,,,
,00:32:19,151,23.2,02:35,,428,,12851.40,,,
,00:32:20,151,23.2,02:35,,428,,12857.90,,,
,00:32:21,153,23.3,02:35,,428,,12864.40,,,
,00:32:22,154,23.4,02:34,,428,,12871.00,,,
,00:32:23,156,23.5,02:33,,428,,12877.40,,,
,00:32:24,158,23.6,02:33,,428,,12883.90,,,
,00:32:25,160,23.8,02:31,,428,,12890.70,,,
,00:32:26,161,23.8,02:31,,428,,12897.20,,,
,00:32:27,161,23.9,02:31,,428,,12903.90,,,
,00:32:28,162,24.0,02:30,,428,,12910.70,,,
,00:32:29,163,24.0,02:30,,428,,12917.50,,,
,00:32:30,163,24.1,02:29,,428,,12924.20,,,
,00:32:31,163,23.8,02:31,,428,,12930.80,,,
,00:32:32,164,23.7,02:32,,428,,12937.40,,,
,00:32:33,164,23.8,02:31,,428,,12944.00,,,
,00:32:34,164,24.0,02:30,,428,,12950.70,,,
,00:32:35,164,24.2,02:29,,428,,12957.50,,,
,00:32:36,164,24.2,02:29,,429,,12964.10,,,
,00:32:37,164,24.0,02:30,,429,,12970.70,,,
,00:32:38,164,23.6,02:33,,429,,12977.10,,,
,00:32:39,163,23.3,02:35,,429,,12983.40,,,
,00:32:40,163,23.0,02:37,,429,,12989.90,,,
,00:32:41,163,22.9,02:37,,429,,12996.20,,,
,00:32:42,163,22.5,02:40,,429,,13002.20,,,
,00:32:43,162,21.9,02:44,,429,,13007.60,,,
,00:32:44,162,21.3,02:49,,429,,13012.80,,,
,00:32:45,162,20.7,02:54,,429,,13018.10,,,
,00:32:46,162,20.3,02:57,,429,,13023.30,,,
,00:32:47,162,20.0,03:00,,429,,13028.10,,,
,00:32:48,162,19.9,03:01,,429,,13033.10,,,
,00:32:49,162,19.9,03:01,,429,,13038.40,,,
,00:32:50,162,20.0,03:00,,430,,13043.80,,,
,00:32:51,162,20.0,03:00,,430,,13048.90,,,
,00:32:52,162,20.2,02:58,,430,,13054.40,,,
,00:32:53,162,20.5,02:56,,430,,13060.20,,,
,00:32:54,162,20.7,02:54,,430,,13066.00,,,
,00:32:55,162,20.9,02:52,,430,,13071.80,,,
,00:32:56,162,20.8,02:53,,430,,13077.80,,,
,00:32:57,163,20.6,02:55,,430,,13083.70,,,
,00:32:58,163,20.1,02:59,,430,,13089.00,,,
,00:32:59,163,19.5,03:05,,431,,13094.50,,,
,00:33:00,164,19.1,03:08,,431,,13099.80,,,
,00:33:01,165,18.8,03:11,,431,,13104.90,,,
,00:33:02,166,18.5,03:15,,431,,13109.80,,,
,00:33:03,165,18.4,03:16,,431,,13114.60,,,
,00:33:04,164,18.3,03:17,,431,,13119.40,,,
,00:33:05,163,18.2,03:18,,431,,13124.00,,,
,00:33:06,163,18.0,03:20,,431,,13128.80,,,
,00:33:07,164,18.0,03:20,,432,,13133.60,,,
,00:33:08,164,17.9,03:21,,432,,13138.50,,,
,00:33:09,165,17.9,03:21,,432,,13143.30,,,
,00:33:10,166,17.9,03:21,,432,,13148.40,,,
,00:33:11,166,17.9,03:21,,432,,13153.30,,,
,00:33:12,167,18.0,03:20,,432,,13158.30,,,
,00:33:13,167,18.0,03:20,,432,,13163.30,,,
,00:33:14,167,17.9,03:21,,433,,13168.20,,,
,00:33:15,168,18.0,03:20,,433,,13173.20,,,
,00:33:16,168,18.1,03:19,,433,,13178.30,,,
,00:33:17,169,18.2,03:18,,433,,13183.60,,,
,00:33:18,169,18.3,03:17,,433,,13188.60,,,
,00:33:19,169,18.3,03:17,,433,,13193.70,,,
,00:33:20,170,18.4,03:16,,433,,13199.00,,,
,00:33:21,170,18.5,03:15,,433,,13204.20,,,
,00:33:22,170,18.6,03:14,,434,,13209.40,,,
,00:33:23,171,18.9,03:10,,434,,13214.70,,,
,00:33:24,171,19.1,03:08,,434,,13220.40,,,
,00:33:25,172,19.4,03:06,,434,,13225.80,,,
,00:33:26,172,19.3,03:07,,434,,13231.10,,,
,00:33:27,172,19.1,03:08,,434,,13236.40,,,
,00:33:28,173,18.6,03:14,,434,,13241.60,,,
,00:33:29,173,18.2,03:18,,434,,13246.70,,,
,00:33:30,173,17.5,03:26,,435,,13251.30,,,
,00:33:31,174,16.8,03:34,,435,,13255.70,,,
,00:33:32,174,16.2,03:42,,435,,13259.90,,,
,00:33:33,174,15.7,03:49,,435,,13263.70,,,
,00:33:34,175,15.7,03:49,,435,,13267.20,,,
,00:33:35,175,15.9,03:46,,435,,13270.70,,,
,00:33:36,175,16.4,03:40,,436,,13274.30,,,
,00:33:37,175,17.1,03:31,,436,,13278.40,,,
,00:33:38,176,17.9,03:21,,436,,13283.00,,,
,00:33:39,176,18.1,03:19,,436,,13287.60,,,
,00:33:40,176,19.1,03:08,,436,,13292.90,,,
,00:33:41,177,19.8,03:02,,436,,13299.00,,,
,00:33:42,177,20.2,02:58,,436,,13305.60,,,
,00:33:43,178,20.2,02:58,,436,,13312.20,,,
,00:33:44,178,19.8,03:02,,437,,13318.20,,,
,00:33:45,178,19.3,03:07,,437,,13324.00,,,
,00:33:46,179,19.1,03:08,,437,,13329.40,,,
,00:33:47,179,19.0,03:09,,437,,13334.60,,,
,00:33:48,179,19.2,03:08,,437,,13340.00,,,
,00:33:49,178,19.3,03:07,,437,,13345.30,,,
,00:33:50,178,19.4,03:06,,437,,13350.40,,,
,00:33:51,178,19.4,03:06,,438,,13355.50,,,
,00:33:52,178,19.4,03:06,,438,,13360.70,,,
,00:33:53,178,19.5,03:05,,438,,13366.20,,,
,00:33:54,178,19.5,03:05,,438,,13371.70,,,
,00:33:55,178,19.5,03:05,,438,,13377.30,,,
,00:33:56,178,19.5,03:05,,438,,13382.80,,,
,00:33:57,178,19.5,03:05,,438,,13388.20,,,
,00:33:58,178,19.4,03:06,,439,,13393.50,,,
,00:33:59,177,19.3,03:07,,439,,13398.90,,,
,00:34:00,177,19.1,03:08,,439,,13404.20,,,
,00:34:01,177,18.7,03:13,,439,,13409.20,,,
,00:34:02,177,18.5,03:15,,439,,13414.20,,,
,00:34:03,177,18.3,03:17,,440,,13419.30,,,
,00:34:04,177,18.1,03:19,,440,,13424.20,,,
,00:34:05,177,17.9,03:21,,440,,13429.00,,,
,00:34:06,177,17.7,03:23,,440,,13433.60,,,
,00:34:07,177,17.5,03:26,,440,,13438.30,,,
,00:34:08,177,17.3,03:28,,440,,13442.70,,,
,00:34:09,177,17.2,03:29,,441,,13447.40,,,
,00:34:10,177,17.1,03:31,,441,,13452.00,,,
,00:34:11,178,17.1,03:31,,441,,13456.70,,,
,00:34:12,179,17.1,03:31,,441,,13461.30,,,
,00:34:13,179,17.1,03:31,,441,,13466.00,,,
,00:34:14,180,17.0,03:32,,442,,13470.60,,,
,00:34:15,181,16.8,03:34,,442,,13475.30,,,
,00:34:16,182,16.4,03:40,,442,,13479.40,,,
,00:34:17,182,15.7,03:49,,442,,13483.50,,,
,00:34:18,182,15.0,04:00,,442,,13487.10,,,
,00:34:19,182,14.2,04:14,,443,,13490.70,,,
,00:34:20,181,13.9,04:19,,443,,13493.80,,,
,00:34:21,181,12.2,04:55,,443,,13496.60,,,
,00:34:22,181,11.8,05:05,,443,,13499.30,,,
,00:34:23,181,11.6,05:10,,443,,13502.00,,,
,00:34:24,181,11.9,05:03,,443,,13504.80,,,
,00:34:25,180,12.5,04:48,,444,,13507.70,,,
,00:34:26,179,13.0,04:37,,444,,13510.90,,,
,00:34:27,179,13.8,04:21,,444,,13514.80,,,
,00:34:28,178,14.2,04:14,,444,,13518.90,,,
,00:34:29,178,17.4,03:27,,444,,13524.00,,,
,00:34:30,178,19.3,03:07,,444,,13529.30,,,
,00:34:31,178,20.6,02:55,,445,,13535.00,,,
,00:34:32,178,21.4,02:48,,445,,13541.60,,,
,00:34:33,178,21.4,02:48,,445,,13548.60,,,
,00:34:34,178,21.2,02:50,,445,,13555.50,,,
,00:34:35,178,21.1,02:51,,445,,13562.10,,,
,00:34:36,178,21.0,02:51,,445,,13568.60,,,
,00:34:37,178,21.2,02:50,,445,,13575.00,,,
,00:34:38,178,21.2,02:50,,446,,13581.30,,,
,00:34:39,178,21.0,02:51,,446,,13587.30,,,
,00:34:40,178,20.7,02:54,,446,,13592.80,,,
,00:34:41,179,20.5,02:56,,446,,13598.40,,,
,00:34:42,179,20.3,02:57,,446,,13603.80,,,
,00:34:43,179,20.2,02:58,,446,,13609.40,,,
,00:34:44,179,20.0,03:00,,447,,13615.00,,,
,00:34:45,179,20.0,03:00,,447,,13620.40,,,
,00:34:46,179,20.0,03:00,,447,,13625.80,,,
,00:34:47,179,20.0,03:00,,447,,13631.10,,,
,00:34:48,179,20.0,03:00,,447,,13636.60,,,
,00:34:49,179,20.1,02:59,,447,,13642.30,,,
,00:34:50,179,20.1,02:59,,447,,13647.80,,,
,00:34:51,179,20.1,02:59,,448,,13653.40,,,
,00:34:52,179,20.1,02:59,,448,,13659.00,,,
,00:34:53,179,20.0,03:00,,448,,13664.60,,,
,00:34:54,179,20.0,03:00,,448,,13670.20,,,
,00:34:55,179,20.2,02:58,,448,,13675.90,,,
,00:34:56,179,20.3,02:57,,448,,13681.60,,,
,00:34:57,179,20.4,02:56,,448,,13687.30,,,
,00:34:58,179,20.5,02:56,,449,,13693.00,,,
,00:34:59,179,20.6,02:55,,449,,13698.70,,,
,00:35:00,179,20.8,02:53,,449,,13704.60,,,
,00:35:01,179,20.8,02:53,,449,,13710.50,,,
,00:35:02,178,20.9,02:52,,449,,13716.40,,,
,00:35:03,178,20.7,02:54,,449,,13722.30,,,
,00:35:04,178,20.7,02:54,,449,,13728.00,,,
,00:35:05,178,20.6,02:55,,450,,13733.70,,,
,00:35:06,178,20.6,02:55,,450,,13739.60,,,
,00:35:07,178,20.5,02:56,,450,,13745.30,,,
,00:35:08,178,20.5,02:56,,450,,13750.90,,,
,00:35:09,178,20.5,02:56,,450,,13756.50,,,
,00:35:10,178,20.4,02:56,,450,,13762.10,,,
,00:35:11,179,20.4,02:56,,451,,13767.70,,,
,00:35:12,179,20.4,02:56,,451,,13773.30,,,
,00:35:13,179,20.4,02:56,,451,,13779.10,,,
,00:35:14,179,20.4,02:56,,451,,13784.80,,,
,00:35:15,179,20.4,02:56,,451,,13790.30,,,
,00:35:16,179,20.3,02:57,,451,,13796.00,,,
,00:35:17,179,20.2,02:58,,451,,13801.60,,,
,00:35:18,179,20.2,02:58,,452,,13807.20,,,
,00:35:19,179,20.4,02:56,,452,,13812.90,,,
,00:35:20,179,20.5,02:56,,452,,13818.60,,,
,00:35:21,179,20.6,02:55,,452,,13824.40,,,
,00:35:22,178,20.7,02:54,,452,,13830.20,,,
,00:35:23,178,20.7,02:54,,452,,13835.90,,,
,00:35:24,178,20.6,02:55,,452,,13841.60,,,
,00:35:25,178,20.6,02:55,,453,,13847.40,,,
,00:35:26,178,20.7,02:54,,453,,13853.30,,,
,00:35:27,178,20.8,02:53,,453,,13859.30,,,
,00:35:28,177,20.9,02:52,,453,,13865.10,,,
,00:35:29,177,20.9,02:52,,453,,13870.90,,,
,00:35:30,177,20.8,02:53,,454,,13876.70,,,
,00:35:31,177,20.6,02:55,,454,,13882.40,,,
,00:35:32,176,20.4,02:56,,454,,13888.00,,,
,00:35:33,176,20.4,02:56,,454,,13893.70,,,
,00:35:34,176,20.4,02:56,,454,,13899.30,,,
,00:35:35,176,20.5,02:56,,454,,13905.00,,,
,00:35:36,176,20.7,02:54,,455,,13910.80,,,
,00:35:37,175,20.9,02:52,,455,,13916.50,,,
,00:35:38,175,21.0,02:51,,455,,13922.30,,,
,00:35:39,175,21.1,02:51,,455,,13928.20,,,
,00:35:40,175,21.2,02:50,,455,,13934.20,,,
,00:35:41,175,21.3,02:49,,455,,13940.30,,,
,00:35:42,175,21.3,02:49,,456,,13946.40,,,
,00:35:43,175,21.2,02:50,,456,,13952.30,,,
,00:35:44,175,21.1,02:51,,456,,13958.30,,,
,00:35:45,175,21.2,02:50,,456,,13964.20,,,
,00:35:46,174,21.2,02:50,,456,,13970.10,,,
,00:35:47,174,21.5,02:47,,456,,13976.00,,,
,00:35:48,174,21.9,02:44,,457,,13982.30,,,
,00:35:49,174,22.6,02:39,,457,,13988.60,,,
,00:35:50,174,23.4,02:34,,457,,13995.20,,,
,00:35:51,174,24.2,02:29,,457,,14002.10,,,
,00:35:52,174,24.8,02:25,,457,,14009.40,,,
,00:35:53,175,25.5,02:21,,457,,14016.80,,,
,00:35:54,175,25.9,02:19,,458,,14024.50,,,
,00:35:55,175,26.2,02:17,,458,,14032.30,,,
,00:35:56,176,26.2,02:17,,458,,14040.20,,,
,00:35:57,176,26.0,02:18,,458,,14047.90,,,
,00:35:58,176,25.4,02:22,,458,,14055.30,,,
,00:35:59,176,24.6,02:26,,458,,14062.10,,,
,00:36:00,175,23.9,02:31,,458,,14068.60,,,
,00:36:01,175,23.5,02:33,,458,,14074.90,,,
,00:36:02,174,23.3,02:35,,458,,14081.10,,,
,00:36:03,174,23.2,02:35,,458,,14087.10,,,
,00:36:04,174,23.2,02:35,,458,,14093.00,,,
,00:36:05,173,23.3,02:35,,459,,14098.90,,,
,00:36:06,172,23.5,02:33,,459,,14105.10,,,
